x,y
-19.21921549911798,36000.328
-17.794520508679238,37000.328
-21.437481104189207,38000.328
-25.012642239003625,39000.328
-17.769879670485413,40000.328
-14.748869470724191,41000.328
-17.555202316826332,42000.328
-24.38008281506643,43000.328
-12.183375583751296,44000.328
-11.000260703669154,45000.328
-12.046502891403179,46000.328
-15.194549801125195,47000.328
-14.70265245639133,48000.328
-16.909651301024276,49000.328
-28.191985211491485,50000.328
-20.24953751788173,51000.328
-22.639872768699295,52000.328
-19.048874957958482,53000.328
-21.54131655850008,54000.328
-23.37020944521454,55000.328
-24.99378036484215,56000.328
-24.214880734939047,57000.328
-16.585214014313884,58000.328
-18.24611124679071,59000.328
-17.59731337296975,60000.328
-15.839885258490643,61000.328
-14.492040619885723,62000.328
-24.223497689651794,63000.328
-19.941352388287477,64000.328
-16.822800920364813,65000.328
-15.01203155532614,66000.32800000001
-21.601668566941132,67000.32800000001
-12.912634539607794,68000.32800000001
-18.984964322096097,69000.32800000001
-14.809904917591584,70000.32800000001
-14.353956126180144,71000.32800000001
-13.721636539417952,72000.32800000001
-13.609146624533759,73000.32800000001
-15.343687245819543,74000.32800000001
-13.049683519639109,75000.32800000001
-22.704773864962235,76000.32800000001
-17.326197416309977,77000.32800000001
-22.19865655966683,78000.32800000001
-23.13888046938965,79000.32800000001
-16.828318690569258,80000.32800000001
-16.610297046376562,81000.32800000001
-23.24606777491477,82000.32800000001
-15.193025559717746,83000.32800000001
-12.875205385484051,84000.32800000001
-10.261357200539143,85000.32800000001
-12.902091277575163,86000.32800000001
-13.366186350926233,87000.32800000001
-12.674459991665998,88000.32800000001
-20.08738178841199,89000.32800000001
-26.55858428246509,90000.32800000001
-26.649299359122725,91000.32800000001
-27.670212794985865,92000.32800000001
-25.823518413309202,93000.32800000001
-25.818337447072643,94000.32800000001
-23.939384195704008,95000.32800000001
-24.67016003037786,96000.32800000001
-24.798164931168166,97000.32800000001
-25.329926389280203,98000.32800000001
-27.536630021204505,99000.32800000001
-29.012354304422878,100000.32800000001
-29.95164431992424,101000.32800000001
-21.53815172347214,102000.32800000001
-17.883395348186063,103000.32800000001
-17.099278383495,104000.32800000001
-17.432052493200075,105000.32800000001
-22.668657847696988,106000.32800000001
-21.172571738762382,107000.32800000001
-23.672357810469382,108000.32800000001
-26.281056212785327,109000.32800000001
-29.489044850724543,110000.32800000001
-34.03737892783052,111000.32800000001
-27.657401745999618,112000.32800000001
-23.146492993661383,113000.32800000001
-33.64605646093865,114000.32800000001
-25.568182871610542,115000.32800000001
-24.82122278818678,116000.32800000001
-25.334823987176,117000.32800000001
-17.059508624188165,118000.32800000001
-29.386902954273584,119000.32800000001
-29.8521864816638,120000.32800000001
-27.70232332929423,121000.32800000001
-20.411998265592473,122000.32800000001
-28.682052543111705,123000.32800000001
-27.695891718753742,124000.32800000001
-29.441753138771766,125000.32800000001
-27.72164678473464,126000.32800000001
-24.688331354239807,127000.32800000001
-32.51176427403059,128000.32800000001
-31.558640858847422,129000.32800000001
-23.512023038441615,130000.32800000001
-30.308998699194355,131000.32800000001
-25.823518413309202,132000.328
-22.336312208426516,133000.328
-11.536603069140735,134000.328
-13.757736474099884,135000.328
-37.302848236555626,136000.328
-37.96899187677637,137000.328
-36.10665139695803,138000.328
-32.69272685357853,139000.328
-40.4537909186576,140000.328
-39.182948683848615,141000.328
-28.070313172540725,142000.328
-17.293137906155742,143000.328
-16.736810368015835,144000.328
-18.977892081533255,145000.328
-18.881810844117563,146000.328
-15.413753957882797,147000.328
-16.704101958342203,148000.328
-20.063317433557284,149000.328
-15.78260645697885,150000.328
-13.822576202178931,151000.328
-16.369645884313893,152000.328
-15.937304298645635,153000.328
-22.036298755223243,154000.328
-19.427637812188845,155000.328
-19.407807005314297,156000.328
-23.559813473381233,157000.328
-20.20328521631171,158000.328
-31.70020680386035,159000.328
-35.741923058769785,160000.328
-40.79557493270576,161000.328
-40.708859840051346,162000.328
-30.431460400370135,163000.328
-40.73766878731749,164000.328
-40.680146129148255,165000.328
-40.4259068188255,166000.328
-40.82467341766925,167000.328
-37.72080671713998,168000.328
-32.842586662886376,169000.328
-32.107187787312995,170000.328
-32.97144241244438,171000.328
-22.325912020030025,172000.328
-21.085032926744493,173000.328
-21.465676983499954,174000.328
-22.448029370858794,175000.328
-21.387579985174256,176000.328
-21.840804144532488,177000.328
-29.117730341169,178000.328
-23.116082845703502,179000.328
-23.339007293517604,180000.328
-24.620384022303966,181000.328
-22.96188027867398,182000.328
-23.79047958376503,183000.328
-25.518004282384897,184000.328
-23.725110397425336,185000.328
-23.219146687405626,186000.328
-20.891972208672005,187000.328
-23.374117607097382,188000.328
-18.50554206726807,189000.328
-17.52325418098962,190000.328
-21.267133718839727,191000.328
-16.956204578066142,192000.328
-15.071944809866695,193000.328
-18.03427587395693,194000.328
-16.26038797028385,195000.328
-18.884141687989878,196000.328
-18.44106185319022,197000.328
-17.291197142068107,198000.328
-15.438803404625762,199000.328
-17.686213694058136,200000.328
-14.47799259864776,201000.328
-15.4294013943575,202000.328
-15.263418989991983,203000.328
-17.61340953627532,204000.328
-12.54540882082786,205000.328
-12.022135556805543,206000.328
-13.131039554554288,207000.328
-12.058181043381609,208000.328
-13.800476343837895,209000.328
-14.358108411959831,210000.328
-12.979707379759551,211000.328
