x,y
-32.579184195744716,21606.615
-32.64713152768056,22606.615
-29.293672474533512,23606.615
-24.019014139731325,24606.615
-19.373211666569198,25606.615
-19.098910395293224,26606.615
-17.437971327935454,27606.615
-14.15829813781729,28606.615
-15.305004142610715,29606.615
-10.996499357009505,30606.615
-13.620584625563705,31606.615
-11.966243644065472,32606.615
-12.573545838105595,33606.615000000005
-13.188929619249937,34606.615000000005
-18.289540785459394,35606.615000000005
-13.51692410977762,36606.615000000005
-11.686963786541583,37606.615000000005
-15.168674004568345,38606.615000000005
-12.091176926303792,39606.615000000005
-13.864329094417476,40606.615000000005
-19.301985253162048,41606.615000000005
-13.859098993619341,42606.615000000005
-14.152888053781867,43606.615000000005
-14.933277761034073,44606.615000000005
-17.281499820933494,45606.615000000005
-28.13093614584809,46606.615000000005
-35.83988525849064,47606.615000000005
-36.48736885673499,48606.615000000005
-37.07274498844913,49606.615000000005
-38.311337257720595,50606.615000000005
-38.805241800641134,51606.615000000005
-35.055427424645636,52606.615000000005
-26.286520755046766,53606.615000000005
-22.6291029103597,54606.615000000005
-20.13301939111626,55606.615000000005
-12.372964745895922,56606.615000000005
-13.708779980472002,57606.615000000005
-13.312014787089199,58606.615000000005
-16.301848142741157,59606.615000000005
-13.521952121285935,60606.615000000005
-12.643721507494877,61606.615000000005
-17.567213228587747,62606.615000000005
-9.768533607420286,63606.615000000005
-12.766180903497936,64606.615000000005
-13.266721482199127,65606.615
-12.414925647009758,66606.615
-16.709544813645987,67606.615
-13.52824123142824,68606.615
-11.996781445965013,69606.615
-14.75176621566952,70606.615
-15.487543251727928,71606.615
-14.465368776200782,72606.615
-16.698662511569257,73606.615
-17.473569286115172,74606.615
-28.23976625730026,75606.615
-34.21258512477111,76606.615
-33.89183891040035,77606.615
-37.016159188071846,78606.615
-34.21258512477111,79606.615
-30.727140686427823,80606.615
-14.391398352312851,81606.615
-17.35547243437694,82606.615
-20.127637798851126,83606.615
-15.479663463799259,84606.615
-16.42567278053039,85606.615
-18.761460860854065,86606.615
-24.711099098961597,87606.615
-15.756547139811609,88606.615
-16.076227934547376,89606.615
-21.046075964667367,90606.615
-17.489437552027717,91606.615
-15.632218685251368,92606.615
-15.924030730235433,93606.615
-17.21007416750747,94606.615
-16.54416277964012,95606.615
-19.849686789354628,96606.615
-13.053256734487471,97606.615
-17.573224918506863,98606.615
-23.157924304332727,99606.615
-19.34858480108374,100606.615
-34.15829813781729,101606.615
-20.09273848894443,102606.615
-14.792422409902109,103606.615
-19.365816272646008,104606.615
-17.412352122681632,105606.615
-17.160232245135106,106606.615
-24.310140698739016,107606.615
-27.423743223954546,108606.615
-20.084704676466597,109606.615
-14.530084158719403,110606.615
-18.015271853554108,111606.615
-17.73509104491389,112606.615
-23.089561024675636,113606.615
-18.984964322096097,114606.615
-15.28957901044798,115606.615
-19.301985253162048,116606.615
-27.50512512762173,117606.615
-21.484525214342106,118606.615
-15.416881190909582,119606.615
-22.625515923053683,120606.615
-12.330109361864167,121606.615
-14.264473945372957,122606.615
-16.961807775532616,123606.615
-20.52108026465177,124606.615
-16.15248733254973,125606.615
-17.821293870789056,126606.615
-18.472130474698666,127606.615
-23.40544636834028,128606.615
-32.345469029240824,129606.615
-27.779876430558268,130606.615
-22.958153228782827,131606.615
-21.12416540163272,132606.615
-16.68598370054593,133606.615
-19.33384212772027,134606.615
-19.275120396649864,135606.615
-17.929220291895685,136606.615
-17.086001554298626,137606.615
-18.99912610181711,138606.615
-17.183200675367164,139606.615
-16.390613642566358,140606.615
-18.35509498068411,141606.615
-16.574486277703514,142606.615
-17.091689139116973,143606.615
-16.23801273442975,144606.615
-14.773522650952216,145606.615
-13.593919348806692,146606.615
-15.371646142185769,147606.615
-15.000098337391357,148606.615
-18.04485165711916,149606.615
-14.585331787841687,150606.615
-15.737053831525724,151606.615
-17.595303448249908,152606.615
-16.39586350047055,153606.615
-14.326324833153098,154606.615
-15.51596982500682,155606.615
-14.66528136935403,156606.615
-13.220448583437133,157606.615
-12.038019541063997,158606.615
-12.553278002426927,159606.615
