x,y
-6.211953960630055,3605.604
-6.172481178557364,4605.603999999999
-6.170323461582395,5605.603999999999
-6.173020691563411,6605.603999999999
-6.172481178557364,7605.603999999999
-6.17463943167769,8605.604
-6.173560238082706,9605.604
-6.17409981811941,10605.604
-6.170862840577077,11605.604
-6.17409981811941,12605.604
-6.169784116080153,13605.604
-6.171402253068359,14605.604
-6.1757187593756395,15605.604
-6.1719416990604,16605.604
-6.178417665539747,17605.604
-6.169784116080153,18605.604
-6.175179078761711,19605.604
-6.175179078761711,20605.604
-6.173020691563411,21605.604
-6.171402253068359,22605.604
-6.171402253068359,23605.604
-6.176798221209884,24605.604
-6.171402253068359,25605.604
-6.17409981811941,26605.604
-6.172481178557364,27605.604
-6.173560238082706,28605.604
-6.1757187593756395,29605.604
-6.173020691563411,30605.604
-6.175179078761711,31605.604
-6.173560238082706,32605.604
-6.17409981811941,33605.604
-6.17463943167769,34605.604
-6.173020691563411,35605.604
-6.173560238082706,36605.604
-6.1719416990604,37605.604
-6.173020691563411,38605.604
-6.173560238082706,39605.604
-6.1719416990604,40605.604
-6.173560238082706,41605.604
-6.17409981811941,42605.604
-6.17409981811941,43605.604
-6.172481178557364,44605.604
-6.177338002438536,45605.604
-6.178957547420648,46605.604
-6.17463943167769,47605.604
-6.177338002438536,48605.604
-6.178417665539747,49605.604
-6.173020691563411,50605.604
-6.1719416990604,51605.604
-6.173560238082706,52605.604
-6.17409981811941,53605.604
-6.17463943167769,54605.604
-6.175179078761711,55605.604
-6.17409981811941,56605.604
-6.17409981811941,57605.604
-6.17463943167769,58605.604
-6.1762584735236405,59605.604
-6.170862840577077,60605.604
-6.175179078761711,61605.604
-6.173560238082706,62605.604
-6.175179078761711,63605.604
-6.17409981811941,64605.604
-6.173560238082706,65605.604
-6.173020691563411,66605.604
-6.173560238082706,67605.604
-6.17463943167769,68605.604
-6.17463943167769,69605.604
-6.17409981811941,70605.604
-6.17463943167769,71605.604
-6.175179078761711,72605.604
-6.1757187593756395,73605.604
-6.17463943167769,74605.604
-6.17463943167769,75605.604
-6.173560238082706,76605.604
-6.2799637167599816,77605.604
-6.169244804066193,78605.604
-6.1762584735236405,79605.604
-6.172481178557364,80605.604
-6.17409981811941,81605.604
-6.1762584735236405,82605.604
-6.1719416990604,83605.604
-6.1757187593756395,84605.604
-6.169784116080153,85605.604
-6.177338002438536,86605.604
-6.1757187593756395,87605.604
-6.1757187593756395,88605.604
-6.172481178557364,89605.604
-6.1762584735236405,90605.604
-6.173560238082706,91605.604
-6.17409981811941,92605.604
-6.1719416990604,93605.604
-6.173020691563411,94605.604
-6.173020691563411,95605.604
-6.17463943167769,96605.604
-6.17409981811941,97605.604
-6.172481178557364,98605.604
-6.173020691563411,99605.604
-6.172481178557364,100605.604
-6.173560238082706,101605.604
-6.173020691563411,102605.604
-6.171402253068359,103605.604
-6.175179078761711,104605.604
-6.172481178557364,105605.604
-6.1719416990604,106605.604
-6.17463943167769,107605.604
-6.175179078761711,108605.604
-6.1719416990604,109605.604
-6.177877817213767,110605.604
-6.176798221209884,111605.604
-6.1757187593756395,112605.604
-6.173560238082706,113605.604
-6.1757187593756395,114605.604
-6.17463943167769,115605.604
-6.172481178557364,116605.604
-6.171402253068359,117605.604
-6.171402253068359,118605.604
-6.17463943167769,119605.604
-6.17409981811941,120605.604
-6.1757187593756395,121605.604
-6.17409981811941,122605.604
-6.173560238082706,123605.604
-6.1757187593756395,124605.604
-6.176798221209884,125605.604
-6.173560238082706,126605.604
-6.17409981811941,127605.604
-6.173560238082706,128605.604
-6.17409981811941,129605.604
-6.1762584735236405,130605.604
-6.17409981811941,131605.604
-6.175179078761711,132605.604
-6.17463943167769,133605.604
-6.175179078761711,134605.604
-6.17463943167769,135605.604
-6.1757187593756395,136605.604
-6.167627068912411,137605.604
-6.177877817213767,138605.604
-6.177877817213767,139605.604
-6.173560238082706,140605.604
-6.177877817213767,141605.604
-6.171402253068359,142605.604
-6.173020691563411,143605.604
-6.168705525536354,144605.604
-6.173020691563411,145605.604
-6.179497462860639,146605.604
-6.175179078761711,147605.604
-6.170862840577077,148605.604
-6.1719416990604,149605.604
-6.17463943167769,150605.604
-6.175179078761711,151605.604
-6.176798221209884,152605.604
-6.173560238082706,153605.604
-6.173020691563411,154605.604
-6.173560238082706,155605.604
-6.172481178557364,156605.604
-6.1762584735236405,157605.604
-6.17463943167769,158605.604
-6.17463943167769,159605.604
-6.1762584735236405,160605.604
-6.177338002438536,161605.604
-6.1757187593756395,162605.604
-6.17409981811941,163605.604
-6.175179078761711,164605.604
-6.176798221209884,165605.604
-6.175179078761711,166605.604
-6.170862840577077,167605.604
-6.179497462860639,168605.604
-6.178957547420648,169605.604
-6.176798221209884,170605.604
-6.1762584735236405,171605.604
-6.178417665539747,172605.604
-6.173560238082706,173605.604
-6.175179078761711,174605.604
-6.173560238082706,175605.604
-6.173020691563411,176605.604
-6.176798221209884,177605.604
-6.171402253068359,178605.604
-6.17409981811941,179605.604
-6.175179078761711,180605.604
-6.172481178557364,181605.604
-6.172481178557364,182605.604
-6.173020691563411,183605.604
-6.17409981811941,184605.604
-6.173560238082706,185605.604
-6.17409981811941,186605.604
-6.173020691563411,187605.604
-6.1719416990604,188605.604
-6.171402253068359,189605.604
-6.1757187593756395,190605.604
-6.173020691563411,191605.604
-6.1719416990604,192605.604
-6.173020691563411,193605.604
-6.1719416990604,194605.604
-6.172481178557364,195605.604
-6.175179078761711,196605.604
-6.17463943167769,197605.604
-6.172481178557364,198605.604
-6.1762584735236405,199605.604
-6.173560238082706,200605.604
-6.164392502227293,201605.604
-6.164931513033761,202605.604
-6.168166280486479,203605.604
-6.1762584735236405,204605.604
-6.166009635003502,205605.604
-6.1757187593756395,206605.604
-6.168705525536354,207605.604
-6.176798221209884,208605.604
-6.170862840577077,209605.604
-6.17463943167769,210605.604
-6.1762584735236405,211605.604
-6.171402253068359,212605.604
-6.170862840577077,213605.604
-6.1719416990604,214605.604
-6.171402253068359,215605.604
-6.17409981811941,216605.604
-6.1719416990604,217605.604
-6.173560238082706,218605.604
-6.173560238082706,219605.604
-6.173020691563411,220605.604
-6.173560238082706,221605.604
-6.17463943167769,222605.604
-6.173560238082706,223605.604
-6.1757187593756395,224605.604
-6.173560238082706,225605.604
-6.279417520272579,226605.604
-6.173560238082706,227605.604
-6.175179078761711,228605.604
-6.17409981811941,229605.604
-6.171402253068359,230605.604
-6.17409981811941,231605.604
-6.173020691563411,232605.604
-6.17409981811941,233605.604
-6.176798221209884,234605.604
-6.169784116080153,235605.604
-6.17409981811941,236605.604
-6.173020691563411,237605.604
-6.177877817213767,238605.604
-6.172481178557364,239605.604
-6.1762584735236405,240605.604
-6.177338002438536,241605.604
-6.17409981811941,242605.604
-6.170323461582395,243605.604
-6.17409981811941,244605.604
-6.1719416990604,245605.604
-6.1757187593756395,246605.604
-6.173020691563411,247605.604
-6.173560238082706,248605.604
-6.1757187593756395,249605.604
-6.17463943167769,250605.604
-6.1757187593756395,251605.604
-6.175179078761711,252605.604
-6.17409981811941,253605.604
-6.173560238082706,254605.604
-6.17409981811941,255605.604
-6.17409981811941,256605.604
-6.173560238082706,257605.604
-6.173020691563411,258605.604
-6.172481178557364,259605.604
-6.1757187593756395,260605.604
-6.17463943167769,261605.604
-6.169784116080153,262605.604
-6.176798221209884,263605.604
-6.172481178557364,264605.604
-6.177877817213767,265605.604
-6.173020691563411,266605.604
-6.170862840577077,267605.604
-6.168705525536354,268605.604
-6.170323461582395,269605.604
-6.175179078761711,270605.604
-6.17409981811941,271605.604
-6.1757187593756395,272605.604
-6.170862840577077,273605.604
-6.173560238082706,274605.604
-6.172481178557364,275605.604
-6.173560238082706,276605.604
-6.17409981811941,277605.604
-6.171402253068359,278605.604
-6.17463943167769,279605.604
-6.17463943167769,280605.604
-6.173560238082706,281605.604
-6.173560238082706,282605.604
-6.17463943167769,283605.604
-6.172481178557364,284605.604
-6.173020691563411,285605.604
-6.17409981811941,286605.604
-6.17463943167769,287605.604
-6.1719416990604,288605.604
-6.173560238082706,289605.604
-6.1762584735236405,290605.604
-6.173560238082706,291605.604
-6.173020691563411,292605.604
-6.180037411863894,293605.604
-6.177338002438536,294605.604
-6.170862840577077,295605.604
-6.17463943167769,296605.604
-6.175179078761711,297605.604
-6.168166280486479,298605.604
-6.17463943167769,299605.604
-6.168705525536354,300605.604
-6.168166280486479,301605.604
-6.170862840577077,302605.604
-6.170862840577077,303605.604
-6.179497462860639,304605.604
-6.171402253068359,305605.604
-6.175179078761711,306605.604
-6.177338002438536,307605.604
-6.17463943167769,308605.604
-6.176798221209884,309605.604
-6.172481178557364,310605.604
-6.17463943167769,311605.604
-6.17409981811941,312605.604
-6.173560238082706,313605.604
-6.17409981811941,314605.604
-6.173020691563411,315605.604
-6.17409981811941,316605.604
-6.17463943167769,317605.604
-6.175179078761711,318605.604
-6.17463943167769,319605.604
-6.17463943167769,320605.604
-6.17463943167769,321605.604
-6.172481178557364,322605.604
-6.17463943167769,323605.604
-6.1757187593756395,324605.604
-6.172481178557364,325605.604
-6.175179078761711,326605.604
-6.180577394434587,327605.604
-6.1762584735236405,328605.604
-6.17409981811941,329605.604
-6.1757187593756395,330605.604
-6.173560238082706,331605.604
-6.1762584735236405,332605.604
-6.177877817213767,333605.604
-6.176798221209884,334605.604
-6.177877817213767,335605.604
-6.173560238082706,336605.604
-6.173560238082706,337605.604
-6.177338002438536,338605.604
-6.175179078761711,339605.604
-6.17463943167769,340605.604
-6.172481178557364,341605.604
-6.173560238082706,342605.604
-6.17409981811941,343605.604
-6.17463943167769,344605.604
-6.173560238082706,345605.604
-6.175179078761711,346605.604
-6.173560238082706,347605.604
-6.173020691563411,348605.604
-6.17409981811941,349605.604
-6.17409981811941,350605.604
-6.17409981811941,351605.604
-6.17409981811941,352605.604
-6.17409981811941,353605.604
-6.17463943167769,354605.604
-6.17463943167769,355605.604
-6.170862840577077,356605.604
-6.173560238082706,357605.604
-6.179497462860639,358605.604
-6.17463943167769,359605.604
-6.172481178557364,360605.604
-6.183277810945709,361605.604
-6.168166280486479,362605.604
-6.171402253068359,363605.604
-6.167627068912411,364605.604
-6.168705525536354,365605.604
-6.173020691563411,366605.604
-6.172481178557364,367605.604
-6.17463943167769,368605.604
-6.170323461582395,369605.604
-6.172481178557364,370605.604
-6.1719416990604,371605.604
-6.170862840577077,372605.604
-6.173560238082706,373605.604
-6.172481178557364,374605.604
-6.172481178557364,375605.604
-6.2799637167599816,376605.604
-6.17409981811941,377605.604
-6.173560238082706,378605.604
-6.17409981811941,379605.604
-6.173020691563411,380605.604
-6.171402253068359,381605.604
-6.173020691563411,382605.604
-6.172481178557364,383605.604
-6.172481178557364,384605.604
-6.17463943167769,385605.604
-6.17409981811941,386605.604
-6.173020691563411,387605.604
-6.17409981811941,388605.604
-6.17463943167769,389605.604
-6.173020691563411,390605.604
-6.172481178557364,391605.604
-6.17463943167769,392605.604
-6.173560238082706,393605.604
-6.170323461582395,394605.604
-6.170862840577077,395605.604
-6.171402253068359,396605.604
-6.170323461582395,397605.604
-6.17409981811941,398605.604
-6.17463943167769,399605.604
-6.173020691563411,400605.604
-6.169244804066193,401605.604
-6.1719416990604,402605.604
-6.173560238082706,403605.604
-6.173020691563411,404605.604
-6.17409981811941,405605.604
-6.173020691563411,406605.604
-6.17409981811941,407605.604
-6.1719416990604,408605.604
-6.173560238082706,409605.604
-6.173020691563411,410605.604
-6.1757187593756395,411605.604
-6.171402253068359,412605.604
