x,y
-22.100202974987425,18001.194
-19.314224073896376,19001.194
-21.681723416014613,20001.194
-29.14807409128872,21001.194
-17.49142312516199,22001.194
-18.41893782279257,23001.194
-18.423358122958234,24001.194
-22.858122684012947,25001.194
-16.301848142741157,26001.194
-17.808926678897087,27001.194
-21.62400965126485,28001.194
-18.559269390975075,29001.194
-21.876920161797734,30001.194
-23.319562714906642,31001.194
-40.76657360480111,32001.194
-14.082861897567634,33001.194
-11.687981763646535,34001.194
-16.422160491910734,35001.194
-12.242857099910882,36001.194
-16.422160491910734,37001.194
-13.697225325491472,38001.194
-15.940625862601244,39001.194
-13.347680791114527,40001.194
-17.655804433316085,41001.194
-16.865193675429307,42001.194
-15.800567697709184,43001.194
-19.082199870016332,44001.194
-20.65152702701928,45001.194
-20.442626534552325,46001.194
-27.950321998401524,47001.194
-17.62348480667548,48001.194
-14.215308401055548,49001.194
-23.397603578066516,50001.194
-16.294924356293972,51001.194
-19.802918500029577,52001.194
-23.889465152337888,53001.194
-19.236191974567273,54001.194
-18.43220547756893,55001.194
-23.623945852509742,56001.194
-16.524597953917645,57001.194
-22.04300341756932,58001.194
-31.099583148508376,59001.194
-41.522344822589105,60001.194
-16.997378878835296,61001.194
-12.356456873385529,62001.194
-18.43663253660364,63001.194
-17.45970829435193,64001.194
-19.0180444640754,65001.194
-14.897849202174456,66001.194
-18.550291726467236,67001.194
-16.569127373900784,68001.194
-17.49936995978592,69001.194
-16.89295301397548,70001.194
-19.430119849536226,71001.194
-13.494334006958223,72001.194
-12.574673216864795,73001.194
-20.052643527896894,74001.194
-14.31943072243474,75001.194
-18.3529018511085,76001.194
-18.372659980882545,77001.194
-27.423743223954546,78001.194
-16.069481612159244,79001.194
-11.139632331855484,80001.194
-17.73509104491389,81001.194
-15.798933322008047,82001.194
-17.505334860767555,83001.194
-16.145681542083558,84001.194
-17.527241277519607,85001.194
-14.156945300864464,86001.194
-16.71862382527857,87001.194
-16.164410312648478,88001.194
-22.96188027867398,89001.194
-14.26173521300341,90001.194
-21.297858510827776,91001.194
-13.310787533164437,92001.194
-17.244748423687483,93001.194
-18.414519770999423,94001.194
-16.667903157718214,95001.194
-16.508623083420453,96001.194
-15.423139036740833,97001.194
-22.229439425807264,98001.194
-40.88316447801559,99001.194
-32.64713152768056,100001.194
-11.937908088188887,101001.194
-14.801159265262118,102001.194
-15.997287661330432,103001.194
-14.416449805904197,104001.194
-22.946981665007332,105001.194
-28.560469558468643,106001.194
-30.035404753370504,107001.194
-30.948684419321516,108001.194
-14.706974869836124,109001.194
-18.09579543739676,110001.194
-17.784244996256348,111001.194
-18.552535272815255,112001.194
-17.682152969515702,113001.194
-16.933827864175203,114001.194
-18.36387304069152,115001.194
-15.584256721099782,116001.194
-15.662732149769507,117001.194
-18.44106185319022,118001.194
-18.86551242693317,119001.194
-16.592373206673084,120001.194
-20.56623118965063,121001.194
-26.78717351808073,122001.194
-39.730664693641266,123001.194
-41.97618855242873,124001.194
-41.64961288170624,125001.194
-40.82467341766925,126001.194
-21.010270116759706,127001.194
-18.49884945902269,128001.194
-18.57500266671337,129001.194
-18.213681005116612,130001.194
-18.467685290549415,131001.194
-16.678746966415115,132001.194
-19.85750604537082,133001.194
-19.862722796061007,134001.194
-20.56623118965063,135001.194
-18.672280218041397,136001.194
-21.490817057890006,137001.194
-17.70044119869388,138001.194
-22.325912020030025,139001.194
-20.4817648225089,140001.194
-19.44005509756035,141001.194
-16.17464305245918,142001.194
-13.418212656614198,143001.194
-16.052638695037356,144001.194
-18.447710066020008,145001.194
-14.033377135712708,146001.194
-18.030049163587364,147001.194
-19.2970945494078,148001.194
-14.250788910813561,149001.194
-17.503346105260743,150001.194
-16.378376299802216,151001.194
-16.05600466665013,152001.194
-19.146832666583368,153001.194
-20.095418078550157,154001.194
-16.755035069704146,155001.194
-18.928546978603084,156001.194
-16.224271953018604,157001.194
-15.360762541465892,158001.194
-11.752356041862722,159001.194
-15.3685351501618,160001.194
-20.0233577419868,161001.194
-12.769639350542658,162001.194
-11.104341236624112,163001.194
-12.303841530438806,164001.194
-11.592809622995702,165001.194
-14.162357913370549,166001.194
-23.276937250811777,167001.194
-28.043504849907347,168001.194
-41.64961288170624,169001.194
-41.74630281861858,170001.194
-41.64961288170624,171001.194
-41.58574575837924,172001.194
-41.58574575837924,173001.194
-12.308213989447863,174001.194
-11.732891281328673,175001.194
-11.38880100387906,176001.194
-11.231872734694639,177001.194
-11.98307880793174,178001.194
-11.513623190127358,179001.194
-8.252780880856056,180001.194
-8.7391373358629,181001.194
-10.229453862283616,182001.194
-8.952708475957555,183001.194
-10.525343674083407,184001.194
-13.415728134389575,185001.194
-11.637228495261295,186001.194
-13.2899507033245,187001.194
-32.44486363799739,188001.194
-10.175400144377846,189001.194
-12.068811187454791,190001.194
-11.352485010345346,191001.194
-10.19595239209288,192001.194
-11.613981205922776,193001.194
-19.041750509462208,194001.194
-10.709840832381047,195001.194
-10.967404016304416,196001.194
-13.296073995533026,197001.194
-12.805457502900278,198001.194
-12.100779900900594,199001.194
-14.466770517450989,200001.194
-14.943638370163395,201001.194
-17.29507910398214,202001.194
-23.03675910135147,203001.194
-13.494334006958223,204001.194
-11.651409542718374,205001.194
-10.272594358427796,206001.194
-12.982070244202323,207001.194
-15.897544291909135,208001.194
-9.224400501926413,209001.194
-11.92429794072934,210001.194
-12.991528135038061,211001.194
-11.026635836164658,212001.194
-13.324296872899907,213001.194
-11.371114797147822,214001.194
-12.222262855144457,215001.194
-13.81476982989967,216001.194
-13.12503146851681,217001.194
-18.03427587395693,218001.194
-13.67800165927924,219001.194
-13.086677815966452,220001.194
-11.158768470104762,221001.194
-11.707346031346933,222001.194
-14.636643395379384,223001.194
-13.14547593954747,224001.194
-12.454865943081046,225001.194
-12.386193670353967,226001.194
-13.05683141989552,227001.194
-15.683671717684526,228001.194
-10.369139061380244,229001.194
-14.902269877291374,230001.194
-17.227393993062947,231001.194
-19.89408926880471,232001.194
-10.83443752543381,233001.194
-15.351444582798557,234001.194
-13.211951450837677,235001.194
-19.76155704264212,236001.194
-13.168382733741877,237001.194
-12.583697518599227,238001.194
-12.596121262479079,239001.194
-14.213946656185147,240001.194
-13.877418140954179,241001.194
-19.2970945494078,242001.194
-11.988346495422968,243001.194
-12.385090490110143,244001.194
-14.809904917591584,245001.194
-19.326480164032134,246001.194
-16.453822336099872,247001.194
-10.865867982004485,248001.194
-12.290737344440977,249001.194
-11.730844894315304,250001.194
-15.977247145680508,251001.194
-12.444863637997399,252001.194
-10.548527460621164,253001.194
-12.88571604313537,254001.194
-10.487136538216609,255001.194
-14.705533826342474,256001.194
-18.293895706401994,257001.194
-11.24153768466044,258001.194
-13.14547593954747,259001.194
-13.737089571760311,260001.194
-14.000100374307355,261001.194
-12.472676308697148,262001.194
-13.526983045051292,263001.194
-12.758116544875477,264001.194
-13.170797493178634,265001.194
-15.168674004568345,266001.194
-24.193375674094714,267001.194
-9.56923874305624,268001.194
-11.667644855179926,269001.194
-15.64505339706297,270001.194
-11.784208278277113,271001.194
