x,y
-28.51796104146527,25200.688
-21.076027337925254,26200.688
-19.983581044607554,27200.688
-23.10091760459558,28200.688
-14.757562605366157,29200.688
-13.786206340476062,30200.688
-13.51315501028777,31200.688
-13.920752475007856,32200.688
-13.08906996405044,33200.687999999995
-12.967902689660324,34200.687999999995
-12.05287084596851,35200.687999999995
-11.492694526178331,36200.687999999995
-12.241771974087987,37200.687999999995
-13.090266285192483,38200.687999999995
-12.919670497577027,39200.687999999995
-12.010505735091389,40200.687999999995
-12.744309325693475,41200.687999999995
-9.571632099573257,42200.687999999995
-6.423153068154908,43200.687999999995
-5.693380659081137,44200.687999999995
-6.392665533736919,45200.687999999995
-6.758845855296026,46200.687999999995
-8.037484363182998,47200.687999999995
-8.801709771728657,48200.687999999995
-9.147314204175858,49200.687999999995
-10.349918617806297,50200.687999999995
-14.62807038303209,51200.687999999995
-10.023629555001499,52200.687999999995
-9.382217587098173,53200.687999999995
-9.915044079590515,54200.687999999995
-10.665383787266308,55200.687999999995
-7.414401882701362,56200.687999999995
-10.864941931613071,57200.687999999995
-11.636216448695855,58200.687999999995
-6.735789528430979,59200.687999999995
-7.383336436002618,60200.687999999995
-7.919921684073158,61200.687999999995
-7.6798334970638535,62200.687999999995
-11.302675420702354,63200.687999999995
-18.43441872503614,64200.687999999995
-10.845517645534915,65200.687999999995
-9.387684094580605,66200.688
-11.777005621053808,67200.688
-8.829502301861186,68200.688
-7.505754106921625,69200.688
-7.250395970739848,70200.688
-8.374273489944981,71200.688
-6.3314601543233,72200.688
-7.141748857289365,73200.688
-7.842421360667405,74200.688
-7.471227705077146,75200.688
-6.315540364781941,76200.688
-5.57523106390205,77200.688
-5.8028130646771015,78200.688
-5.85935155641613,79200.688
-6.702466190891383,80200.688
-6.514701852720756,81200.688
-6.099952839953953,82200.688
-6.389346085427193,83200.688
-7.90673727104068,84200.688
-7.2773119119964225,85200.688
-6.59305775027037,86200.688
-6.695014673273663,87200.688
-7.277924608334847,88200.688
-5.415541130872153,89200.688
-6.352915635726163,90200.688
-6.8371159241017025,91200.688
-5.848949914986167,92200.688
-7.918602341830465,93200.688
-6.713368382454692,94200.688
-5.76052078052109,95200.688
-7.296939663334165,96200.688
-8.030799824113613,97200.688
-6.466016198823676,98200.688
-6.022720750706365,99200.688
-6.67784322193863,100200.688
-7.297553745814401,101200.688
-6.447063537748964,102200.688
-5.98304096658651,103200.688
-6.998177164746896,104200.688
-6.136947209943715,105200.688
-8.091146683149999,106200.688
-6.4409406379460075,107200.688
-6.297460164097394,108200.688
-6.631649156151055,109200.688
-6.968562783389228,110200.688
-9.297537164091404,111200.688
-5.857790515889887,112200.688
-6.059386944766894,113200.688
-6.170862840577077,114200.688
-6.890276527012773,115200.688
-8.121478071106838,116200.688
-9.731882511385479,117200.688
-7.371560637479587,118200.688
-9.864556609040239,119200.688
-8.00144881361202,120200.688
-7.881741887926537,121200.688
-8.743488257462342,122200.688
-10.947749497665374,123200.688
-8.783473591110004,124200.688
-6.396539827455625,125200.688
-6.837698342021125,126200.688
-6.674413001540703,127200.688
-8.40072941022543,128200.688
-12.706452254861858,129200.688
-11.941051922320353,130200.688
-8.083748426013052,131200.688
-10.033721604515698,132200.688
-8.529276320236097,133200.688
-7.490671160412957,134200.688
-7.937752446482294,135200.688
-7.867959446529361,136200.688
-7.7448918199408805,137200.688
-6.468806846120955,138200.688
-7.218084850776161,139200.688
-6.190843446646641,140200.688
-6.551818692375091,141200.688
-6.090862426106877,142200.688
