x,y
-6.21087012114299,7202.352
-6.178957547420648,8202.351999999999
-6.1757187593756395,9202.351999999999
-6.173020691563411,10202.351999999999
-6.17463943167769,11202.351999999999
-6.177338002438536,12202.351999999999
-6.177877817213767,13202.351999999999
-6.172481178557364,14202.351999999999
-6.1719416990604,15202.351999999999
-6.171402253068359,16202.351999999999
-6.176798221209884,17202.352
-6.173020691563411,18202.352
-6.283241617159183,19202.352
-6.173560238082706,20202.352
-6.17463943167769,21202.352
-6.17463943167769,22202.352
-6.17409981811941,23202.352
-6.173560238082706,24202.352
-6.1762584735236405,25202.352
-6.172481178557364,26202.352
-6.175179078761711,27202.352
-6.17409981811941,28202.352
-6.17409981811941,29202.352
-6.1757187593756395,30202.352
-6.1757187593756395,31202.352
-6.173560238082706,32202.352
-6.172481178557364,33202.352
-6.173020691563411,34202.352
-6.17463943167769,35202.352
-6.173560238082706,36202.352
-6.175179078761711,37202.352
-6.1757187593756395,38202.352
-6.173560238082706,39202.352
-6.169784116080153,40202.352
-6.170862840577077,41202.352
-6.1757187593756395,42202.352
-6.1762584735236405,43202.352
-6.176798221209884,44202.352
-6.17463943167769,45202.352
-6.170323461582395,46202.352
-6.177338002438536,47202.352
-6.1719416990604,48202.352
-6.177877817213767,49202.352
-6.177338002438536,50202.352
-6.1762584735236405,51202.352
-6.175179078761711,52202.352
-6.175179078761711,53202.352
-6.175179078761711,54202.352
-6.1762584735236405,55202.352
-6.173560238082706,56202.352
-6.1757187593756395,57202.352
-6.175179078761711,58202.352
-6.1762584735236405,59202.352
-6.177338002438536,60202.352
-6.178417665539747,61202.352
-6.1757187593756395,62202.352
-6.177338002438536,63202.352
-6.17409981811941,64202.352
-6.17409981811941,65202.352
-6.171402253068359,66202.352
-6.17409981811941,67202.352
-6.175179078761711,68202.352
-6.176798221209884,69202.352
-6.175179078761711,70202.352
-6.17463943167769,71202.352
-6.173560238082706,72202.352
-6.17409981811941,73202.352
-6.1757187593756395,74202.352
-6.1757187593756395,75202.352
-6.176798221209884,76202.352
-6.177877817213767,77202.352
-6.1757187593756395,78202.352
-6.1762584735236405,79202.352
-6.1762584735236405,80202.352
-6.177338002438536,81202.352
-6.1762584735236405,82202.352
-6.17463943167769,83202.352
-6.177338002438536,84202.352
-6.175179078761711,85202.352
-6.17409981811941,86202.352
-6.176798221209884,87202.352
-6.1757187593756395,88202.352
-6.1757187593756395,89202.352
-6.1762584735236405,90202.352
-6.17463943167769,91202.352
-6.1762584735236405,92202.352
-6.1762584735236405,93202.352
-6.1762584735236405,94202.352
-6.1757187593756395,95202.352
-6.172481178557364,96202.352
-6.17409981811941,97202.352
-6.17463943167769,98202.352
-6.170862840577077,99202.352
-6.173020691563411,100202.352
-6.17463943167769,101202.352
-6.178957547420648,102202.352
-6.1757187593756395,103202.352
-6.178417665539747,104202.352
-6.176798221209884,105202.352
-6.178957547420648,106202.352
-6.1719416990604,107202.352
-6.1762584735236405,108202.352
-6.1757187593756395,109202.352
-6.176798221209884,110202.352
-6.176798221209884,111202.352
-6.177877817213767,112202.352
-6.175179078761711,113202.352
-6.1757187593756395,114202.352
-6.1757187593756395,115202.352
-6.177877817213767,116202.352
-6.177338002438536,117202.352
-6.177338002438536,118202.352
-6.177338002438536,119202.352
-6.1762584735236405,120202.352
-6.17409981811941,121202.352
-6.175179078761711,122202.352
-6.177877817213767,123202.352
-6.177338002438536,124202.352
-6.1762584735236405,125202.352
-6.176798221209884,126202.352
-6.172481178557364,127202.352
-6.177877817213767,128202.352
