x,y
-15.179319410342169,18001.496
-20.42034072466638,19001.496
-25.21320495125016,20001.496
-25.27623429023012,21001.496
-19.577829847763756,22001.496
-15.297288152374183,23001.496
-9.851362432553742,24001.496
-16.535264213511887,25001.496
-16.802599032408516,26001.496
-17.71265477882404,27001.496
-19.063141410064862,28001.496
-23.4526524064797,29001.496
-39.15885466108119,30001.496
-21.528664131444103,31001.496
-18.940270410856648,32001.496
-16.678746966415115,33001.496
-17.97528828128411,34001.496
-14.740185027769702,35001.496
-19.653911119344404,36001.496
-18.532364187310215,37001.496
-17.034980191401395,38001.496
-14.086886558835749,39001.496
-12.943164938837244,40001.496
-11.720620184908503,41001.496
-11.198129849999496,42001.496
-11.160684404740977,43001.496
-12.609694735179705,44001.496
-12.337785800400116,45001.496
-11.185630089687091,46001.496
-10.207105197743385,47001.496
-9.789780502066776,48001.496
-10.160871669120933,49001.496
-10.36564127027768,50001.496
-9.898458453703102,51001.496
-10.287311073349958,52001.496
-9.87281315874756,53001.496
-10.214834768307632,54001.496
-10.216553385178706,55001.496
-10.348173411925792,56001.496
-10.700749467056527,57001.496
-11.361304665499539,58001.496
-12.270029397732678,59001.496
-10.480932647593551,60001.496
-10.692575366307647,61001.496
-9.93748502984933,62001.496
-11.173148291784457,63001.496
-11.31729567266132,64001.496
-14.97033682244868,65001.496
-12.101847553736807,66001.496
-11.982025653685152,67001.496
-14.033377135712708,68001.496
-12.94198870623499,69001.496
-14.23030170191752,70001.496
-15.670779856856909,71001.496
-16.126993068171025,72001.496
-15.322003487244825,73001.496
-16.364411844000006,74001.496
-21.566676838232787,75001.496
-22.09008152543887,76001.496
-14.29190886912314,77001.496
-17.881318129561294,78001.496
-16.506849910067746,79001.496
-19.996819714504753,80001.496
-19.267808015436668,81001.496
-21.89338630822305,82001.496
-17.72692569565163,83001.496
-11.564660881940249,84001.496
-15.426269651169411,85001.496
-15.973911550540414,86001.496
-15.690124830639643,87001.496
-14.62378704787268,88001.496
-19.818479966666843,89001.496
-15.509644764004172,90001.496
-15.43253426711935,91001.496
-14.880188966396119,92001.496
-17.437971327935454,93001.496
-17.665929028981704,94001.496
-19.730664693641263,95001.496
-13.495587472526179,96001.496
-17.14495363145406,97001.496
-17.154499615092192,98001.496
-17.714692046251713,99001.496
-17.641649796854217,100001.496
-15.56355516848349,101001.496
-15.004571373094741,102001.496
-10.933737735249384,103001.496
-10.604062883137125,104001.496
-11.988346495422968,105001.496
-12.008392894011141,106001.496
-10.451745271413804,107001.496
-11.38290159932486,108001.496
-11.335850056367951,109001.496
-11.720620184908503,110001.496
-12.009449250307737,111001.496
-11.782149766681258,112001.496
-12.035899997461959,113001.496
-11.805852155676387,114001.496
