x,y
-13.012846118671417,21602.61
-11.409480530953399,22602.61
-11.435152157074025,23602.61
-11.984132089887563,24602.61
-11.858641494302129,25602.61
-12.954936033792404,26602.61
-12.978526188537487,27602.61
-10.730787155682924,28602.61
-11.622060164429246,29602.61
-11.587776366994586,30602.61
-11.231872734694639,31602.61
-11.674757358059244,32602.61
-11.065401641019001,33602.61
-10.700749467056527,34602.61
-9.730257157780798,35602.61
-11.049307012854417,36602.61
-11.72982188157776,37602.61
-11.49568124967778,38602.61
-11.698168101905669,39602.61
-10.679875368751826,40602.61
-10.059003148428179,41602.61
-10.333353302559642,42602.61
-10.127633175349988,43602.61
-9.801242701386204,44602.61
-11.159726384595732,45602.61
-11.013438258746838,46602.61
-10.4182566132244,47602.61
-9.898458453703102,48602.61
-9.313787663944844,49602.61
-10.97771701724815,50602.61
-10.38752560948885,51602.61
-10.993679415540633,52602.61
-9.950810781260577,53602.61
-10.248409288121998,54602.61
-10.528015570429952,55602.61
-9.975015937894929,56602.61
-10.292511167082248,57602.61
-10.448214063056167,58602.61
-9.785690522409313,59602.61
-10.728963729699936,60602.61
-10.827058623311734,61602.61
-11.251213400975754,62602.61
-10.793012505606207,63602.61
-10.810478977399109,64602.61
-10.92534151454913,65602.61
-10.897412584897342,66602.61
-9.523096337508143,67602.61
-10.34468405177519,68602.61
-9.714831448896458,69602.61
-10.738997312965175,70602.61
-11.337805457015124,71602.61
-12.891560797839501,72602.61
-13.387207092034675,73602.61
-14.730064139822021,74602.61
-15.362316506876256,75602.61
-13.920752475007856,76602.61
-11.928483407447153,77602.61
-11.763645082976726,78602.61
-12.978526188537487,79602.61
-13.666487848514173,80602.61
-13.14066114472459,81602.61
-12.59386107780901,82602.61
-11.520610632608015,83602.61
-11.620039720214956,84602.61
-10.028674114027078,85602.61
-10.67896893622942,86602.61
-10.525343674083407,87602.61
-9.244355722384313,88602.61
-9.752225135415454,89602.61
-17.398588401076875,90602.61
-41.42810278083282,91602.61
-41.522344822589105,92602.61
-19.738377486486126,93602.61
-9.664684633234726,94602.61
-11.544610342939496,95602.61
-11.423294285419301,96602.61
-11.795538820769547,97602.61
-12.259150276022286,98602.61
-10.581626827788897,99602.61
-10.009352527484719,100602.61
-11.44702623908465,101602.61
-15.584256721099782,102602.61
-10.131036403775566,103602.61
-10.982408795916792,104602.61
-12.721345955707505,105602.61
-17.617438242116595,106602.61
-13.635858761336912,107602.61
-14.566876838462955,108602.61
-12.369660660531263,109602.61
-12.017904728841684,110602.61
-15.156523781026577,111602.61
-20.58889497194951,112602.61
-31.19524369292424,113602.61
